Customer_ID,Customer_Name,Gender,Churn,Returns
4786,Michelle Lewis,Male,0,1.0
23035,Karina Castro,Male,0,1.0
45976,Jessica Parker,Male,1,0.0
29529,Patricia Robertson,Female,0,0.0
44676,Andrew Mclean,Female,1,0.0
43519,Ann Wilson,Male,0,0.0
22727,Jeremy Soto,Male,0,0.0
5891,William Espinoza,Female,0,1.0
41530,Anna Woodward,Male,1,0.0
17869,David Parrish,Male,1,0.0
44246,Jennifer Hicks,Female,1,0.0
7698,Melissa Mitchell,Male,0,0.0
33049,Benjamin Jordan,Male,0,1.0
13327,James Stafford,Male,0,0.0
46167,Alexandria Mcmillan,Male,0,0.0
34221,Roger Young,Male,0,0.0
43349,Willie Hatfield,Male,0,0.0
48772,Gina Johnson,Male,0,1.0
19143,Jennifer Wells,Female,0,0.0
48414,Kyle Green,Female,0,1.0
22275,Carolyn Gaines,Female,0,0.0
24731,Angela Brewer,Female,0,0.0
22009,Dennis Miller,Male,0,0.0
8649,Emily Fisher,Female,1,1.0
48857,Dr. John Salinas,Female,0,0.0
10087,Nicole Foster,Female,0,1.0
24943,Melanie Ellis,Male,0,0.0
13899,Annette Ball,Male,1,1.0
7290,Anne Berry,Male,0,0.0
48121,Sharon Davis,Female,0,1.0
29746,Jennifer Murphy,Male,0,1.0
383,Brian Harris,Female,0,1.0
29160,Nicholas Smith,Female,0,0.0
33263,Michelle Mcdaniel,Male,0,1.0
7989,Richard Cruz,Female,0,1.0
11230,Rebecca Boyer,Male,0,1.0
6704,Anthony Rich,Male,0,0.0
28212,Sheila Watson,Male,0,1.0
25617,Kevin Meadows,Male,1,0.0
2456,Mary Barron,Male,1,1.0
39160,Nicholas Rodriguez,Female,0,0.0
13316,Judy Ferguson,Female,0,0.0
12802,Jacob Newman,Male,0,0.0
49609,William Rice,Male,0,0.0
19129,Lauren Harris,Female,1,0.0
40048,Amanda Mayer,Female,0,1.0
4470,Brittany Ibarra,Female,0,0.0
43584,Jasmin Lozano,Male,0,0.0
13165,Cynthia Walters,Female,1,1.0
38872,David Johnson,Male,0,1.0
32578,Timothy Davis,Female,0,1.0
44285,Melinda Proctor,Male,0,0.0
48668,Dr. Vincent Marshall,Female,0,0.0
1463,Elizabeth Maxwell,Female,0,0.0
5972,Bryce Morris,Female,0,1.0
7567,Amanda Le,Male,0,1.0
24226,Timothy Sims,Male,1,1.0
42969,Michelle Smith,Female,0,1.0
27410,Jorge Martinez,Male,0,1.0
38803,Robert Kaiser,Male,0,0.0
18785,Taylor Cobb,Female,1,0.0
22677,Robin Farmer,Male,0,1.0
18965,Dustin Jones,Male,0,0.0
34052,David Jackson,Male,0,0.0
3517,Derek Perez,Female,0,0.0
47831,Christopher Thompson,Female,0,0.0
12886,James Johnson,Female,0,1.0
36887,Kevin Jimenez,Male,0,1.0
32888,April Taylor,Female,1,1.0
24167,Joshua Brewer,Male,0,1.0
36010,John Bass,Female,1,1.0
48389,Deborah Carlson,Male,1,0.0
49418,Andrea Davis,Female,1,1.0
33544,John Young,Male,0,0.0
43405,John Howard,Female,0,1.0
10897,Samantha Molina,Male,0,1.0
36309,Lawrence Wade,Male,0,1.0
11384,Caitlin Davis,Male,0,0.0
48042,Jeffrey Goodwin,Male,0,1.0
38079,Carol Santiago,Male,0,0.0
19179,Sarah Rodriguez,Male,0,0.0
47674,Justin Pacheco,Female,0,1.0
35580,Sonya Weaver,Female,0,0.0
40107,April Buckley,Female,1,0.0
15120,David Castro,Male,0,0.0
7460,Michael Miller,Male,0,1.0
31659,Tiffany Robinson,Male,0,0.0
13522,Kristen Henderson,Female,0,0.0
6001,Heather Copeland,Male,0,0.0
26461,Danny Anderson,Female,0,0.0
8760,Mark Santos,Male,1,0.0
45199,Amber Benitez,Male,0,1.0
1197,Matthew Smith,Male,0,0.0
48432,John Hess,Male,0,1.0
31075,Erica Stewart,Male,0,1.0
39651,Keith Lee,Male,1,1.0
2284,Heather Warner,Male,0,0.0
41664,Eric Baldwin,Female,0,1.0
17708,Robert Nguyen,Female,1,0.0
47623,Anthony Valdez,Female,0,0.0
14794,Jason Hayes,Male,0,0.0
36230,Tanner Day,Female,0,0.0
46534,Jimmy Walter,Female,0,1.0
18026,Christopher Ballard,Female,0,1.0
49934,Mary Martinez,Male,0,0.0
14013,David Gallagher,Male,0,0.0
49566,Russell Villegas,Male,1,1.0
45726,Amber Sanders,Female,0,0.0
37752,James Shaw,Female,0,1.0
19374,Jasmine Moore,Female,0,0.0
10143,Joan Taylor,Female,0,1.0
13357,Matthew Pratt,Female,0,1.0
46585,Daniel Thompson,Male,0,0.0
6835,Tim Morris PhD,Female,1,1.0
19072,Virginia Glover,Male,1,0.0
5203,Travis Bailey,Female,0,0.0
12855,Kaitlyn Taylor,Female,0,0.0
27035,Amy Collier,Male,0,1.0
29218,Alexandria French,Male,0,0.0
29749,Angel Shields,Male,0,1.0
36954,Jeremy Miller,Female,0,1.0
20209,Cheyenne Perez,Male,0,0.0
38664,Janet White,Female,1,1.0
42036,Maurice Roberts,Female,0,0.0
3671,Julie Wilson,Male,0,1.0
8605,Russell Lopez,Male,0,0.0
47657,Julian Briggs,Male,0,0.0
28078,Nancy Martinez,Female,0,0.0
21109,David Brooks,Female,0,1.0
36790,Sandra Reed,Male,1,0.0
5969,Anna Bowers,Male,0,0.0
1384,Douglas Wallace,Female,0,0.0
44810,Paul Hood,Female,1,1.0
30364,Teresa Burns,Male,0,0.0
45845,Theodore Flores,Male,0,1.0
34910,Carlos Perez,Female,0,1.0
3043,Christine Walker,Female,1,0.0
45691,Christian King,Male,0,0.0
6798,Michael Harris,Female,0,0.0
21276,Jennifer Clark,Female,0,1.0
36368,Cameron Willis,Male,0,1.0
48731,Melinda Boyer,Female,1,1.0
6039,Katie Hart,Male,1,0.0
23309,Richard Hernandez,Female,0,1.0
2824,Erica Wheeler,Female,0,0.0
49817,Perry Alvarez,Female,0,1.0
18988,Jennifer Brewer,Male,0,1.0
46199,Jeremy Moore,Male,0,0.0
27993,Randy Bradley,Male,0,1.0
44254,Maria Rodriguez DVM,Male,1,0.0
48005,Mario Olsen,Male,0,1.0
19589,Kevin Olson,Male,0,1.0
20656,Bonnie Johnson MD,Female,0,1.0
8515,Nicholas Davis,Female,0,0.0
13424,Kevin Roberts,Male,0,0.0
9862,Gregory Williams,Male,0,1.0
46287,Abigail Bass,Female,1,0.0
21660,Dennis Chavez,Female,0,0.0
1254,Mr. David Morgan,Male,0,1.0
6051,Rose Smith,Female,1,0.0
47771,Kathleen Brown,Male,0,0.0
18378,Melissa Lewis,Male,0,1.0
2001,Michael Bell,Male,0,0.0
24890,Lisa Guerra,Female,0,1.0
17050,Amanda Stanley,Male,0,1.0
4725,Rachel Case,Female,0,0.0
7276,Joseph Stewart,Male,0,1.0
17101,Laura Smith,Female,0,0.0
368,Christopher Henderson,Female,0,0.0
40173,Christina Clayton,Female,0,0.0
11800,Audrey Moore,Male,0,0.0
20994,Matthew Thompson,Male,0,1.0
36434,Matthew Lewis,Male,0,1.0
17737,Kevin Martinez,Male,0,0.0
36779,Kiara Sheppard,Female,0,0.0
49739,Erica Burton,Male,0,0.0
12562,Dr. Cody Montes III,Male,0,0.0
2549,Maria Bell,Female,0,0.0
30268,Dean Beck,Female,0,0.0
18636,Angela Carrillo,Female,0,0.0
40023,Eric Mitchell,Male,0,0.0
25355,Daniel Rogers,Female,0,1.0
10909,Wendy Wright,Female,0,0.0
39725,Connie Gordon,Male,0,0.0
331,Michael Dennis,Female,0,0.0
15968,Brian Chang,Male,0,1.0
2920,Sandy Jones,Male,0,0.0
42175,Melvin Leonard,Male,1,1.0
40375,Joseph Jones,Male,0,0.0
49026,Julie Robinson,Male,0,1.0
26365,Joy Velasquez,Male,1,1.0
45443,Jeffrey Carlson,Male,1,0.0
5206,Megan Elliott,Female,0,0.0
29573,Catherine Wood,Male,0,0.0
33966,Philip Hurst,Female,0,1.0
24973,Matthew Snyder,Female,0,1.0
28179,Jeremy Mckinney,Female,1,0.0
24435,Brian Fowler,Female,0,1.0
2092,Amber Burnett,Male,0,1.0
20180,Gerald English,Female,0,0.0
4937,Christopher Terry,Female,0,0.0
11522,Sarah Blackwell,Male,0,1.0
47022,Luis Ross,Male,0,1.0
45251,Ryan Johnson,Male,0,1.0
143,Mark Wright,Female,0,1.0
3521,Audrey White,Male,1,0.0
10850,Michael Fisher II,Male,0,0.0
23788,Jennifer Shah,Male,0,1.0
25207,Elizabeth Mueller,Female,1,1.0
48744,Nicole Mclaughlin,Female,0,0.0
34373,Carrie Lopez,Male,1,1.0
1416,Theresa Allen,Female,0,1.0
14809,Robert Phillips,Female,0,0.0
28544,Chase Burton,Male,0,1.0
8827,Eric Murray,Female,0,1.0
11362,Riley Chapman,Male,0,1.0
16755,Cameron Cordova,Female,0,1.0
28589,John Kim Jr.,Female,0,0.0
26906,Terri Lynch,Female,1,1.0
16735,Paul Moran,Female,0,1.0
2686,Desiree Hunt,Male,0,1.0
44949,Angela Ramirez,Male,0,1.0
28051,David Garrison,Female,0,1.0
48684,David Doyle,Female,0,0.0
11037,Teresa Smith,Female,0,1.0
17571,Isaiah Martin,Female,1,1.0
27816,Mrs. Tina Ramirez,Male,0,0.0
32031,Marilyn Price,Female,0,0.0
18173,Christine Gill,Male,0,0.0
8169,Heather Coleman,Female,0,0.0
49106,Ashley Hill,Female,1,1.0
29463,Mary Williams,Female,0,1.0
3049,Richard Wright,Male,0,0.0
11985,Steven Wood,Male,0,0.0
38953,Stacy Peck,Female,0,1.0
15971,Deborah Castaneda,Female,0,1.0
7250,Nicholas Scott,Female,0,0.0
4308,Erik Davis,Female,0,1.0
2604,Charles Mccoy,Female,1,0.0
4411,Sean Hansen,Female,0,0.0
16417,Ryan Marsh,Female,0,0.0
24972,Samantha Young,Female,0,0.0
36405,Melissa Williams,Female,0,0.0
29527,Joanna Doyle,Female,0,1.0
29961,Angelica Sullivan,Female,1,0.0
39866,Dale Marshall,Female,0,0.0
18010,Matthew Johnson,Male,0,1.0
9748,Monica Malone,Female,0,0.0
2145,Grant Baker,Male,0,0.0
4663,Casey Brady,Male,0,0.0
38152,Kenneth Jenkins,Female,0,0.0
5726,Doris Jacobs,Male,0,1.0
25092,Melissa Diaz,Female,0,0.0
17017,Matthew Burke,Female,0,1.0
31848,Jonathan Nichols,Male,0,0.0
19710,Gregory Smith,Male,1,0.0
36652,Daniel Lee,Male,0,0.0
42473,Deborah Fischer,Male,0,1.0
17661,Robert Cole,Male,0,1.0
37606,James Jones,Female,0,0.0
13733,Stephen Chaney,Male,1,1.0
24922,Jason Hicks,Male,0,0.0
44374,Mark Curry,Female,0,1.0
33396,Robert Wong,Male,1,1.0
17255,Caroline Anderson,Female,1,1.0
31083,Steven Patel,Female,0,1.0
11083,William Lee,Female,0,1.0
41774,Thomas Copeland,Female,0,1.0
2362,Michael Evans,Male,0,1.0
294,Casey Rivera,Male,0,0.0
4965,Eugene Hendricks,Female,1,0.0
22648,Kathryn Jackson,Female,0,0.0
33122,Katelyn Pugh,Female,0,1.0
31026,Natalie Garcia,Male,0,0.0
6208,Sarah Leblanc,Male,1,0.0
33410,James Aguilar,Male,1,1.0
12489,Joy Fleming,Female,0,0.0
47537,Christina Burgess,Female,0,0.0
40678,Michael Bates,Male,1,1.0
32868,Christine Vincent,Female,0,0.0
7975,John Holmes,Female,1,0.0
24372,Cassandra Murray,Female,0,0.0
11276,Tammy Duran,Female,1,1.0
32717,Jose Munoz,Male,0,0.0
1254,Mr. David Morgan,Male,0,0.0
41996,Lori Lane,Female,1,0.0
8075,Oscar Montoya,Female,0,0.0
9384,Andrew Rogers,Male,0,1.0
29911,Robert Carney,Male,0,1.0
16125,Charles Jimenez,Female,0,0.0
28414,Denise Dennis,Female,1,1.0
11746,Terry Jackson,Male,0,0.0
30915,Sharon Smith,Male,0,0.0
115,Julie Sanchez,Male,0,0.0
24175,Catherine Willis,Female,0,1.0
46490,Craig Mendez,Male,0,0.0
19743,Timothy Ramirez,Male,0,0.0
15291,Susan Garcia,Male,0,0.0
28164,Christopher Golden,Male,0,0.0
17129,Evan Walton,Male,0,1.0
46497,David Fowler,Male,0,0.0
12392,Heather Butler,Female,0,0.0
15420,Laura Crawford,Female,0,0.0
4071,Matthew Jordan,Male,0,1.0
27361,Gregory Diaz,Male,0,0.0
25497,Julie Miller,Male,0,0.0
49549,David Garrett,Male,0,0.0
32960,Rebecca Kramer,Female,0,0.0
35778,Lisa Wagner,Female,0,0.0
36515,Jordan Watkins,Female,1,0.0
29547,Ricky George,Female,1,1.0
48066,Dr. Justin Rivera,Female,0,0.0
12907,Hector Owens,Female,0,0.0
7588,Kurt Duncan,Female,0,1.0
17157,Sarah Wolfe,Female,1,0.0
1889,Dale Braun,Female,0,0.0
11324,Dr. Juan Fitzpatrick Jr.,Female,0,0.0
2413,Miss Sydney Gibson,Female,0,0.0
28765,Susan Jones,Male,0,0.0
791,Derek Simmons,Female,0,1.0
14009,Jennifer Mendoza,Male,0,1.0
2635,Bill Walls,Female,0,0.0
22728,Louis Patel,Male,0,1.0
42139,Christopher Aguirre,Female,1,1.0
37880,Katelyn Buchanan,Female,0,0.0
48657,Kayla Fitzgerald,Male,0,1.0
12196,Beth Deleon,Female,0,1.0
33292,Jessica Vargas,Male,1,1.0
39068,Tammy Taylor,Female,1,1.0
17943,Jonathon Green,Female,0,0.0
23727,Aaron May,Male,0,0.0
49151,Travis Schultz,Male,0,0.0
31695,Timothy Mcdowell,Male,0,0.0
427,Tami Williamson,Female,0,1.0
49324,John Carr,Female,1,1.0
21502,Cheryl Mcguire,Male,0,1.0
11009,Mary Stevens,Male,0,0.0
5619,Heidi Williams,Male,0,0.0
1354,Ashley Ford,Male,0,0.0
23006,Maria Perez,Male,1,1.0
40870,Jose Phillips,Male,0,1.0
10375,Alicia Barry,Male,1,1.0
25833,Fernando Tapia,Male,1,1.0
29139,Angela Santana,Female,0,1.0
23257,Taylor Graham,Female,0,1.0
43664,Elizabeth York,Female,0,0.0
4595,Cody Thompson,Female,1,1.0
25425,Kristen Dennis,Female,0,1.0
44955,David Erickson,Male,1,0.0
14790,Alyssa Peters,Female,0,1.0
20439,Charles Arnold,Male,1,0.0
742,Brianna Kirk,Male,0,1.0
47205,Sharon Benitez,Female,0,0.0
19090,Brandon Wilson,Male,0,1.0
6838,Alexander Evans,Male,1,0.0
40144,Christian Tucker,Male,0,0.0
24466,Kelly Morgan,Female,0,1.0
25820,Tyler Williams,Female,0,1.0
15579,Michael Sanford,Female,0,0.0
25241,Jessica Arnold,Male,0,1.0
12651,Travis Carey,Male,0,0.0
13097,Nicole Estrada,Male,0,0.0
40277,Andrew Brown,Female,1,0.0
45020,Debra Murray,Female,0,0.0
47050,Miranda Ho,Male,1,0.0
21591,Sierra Joseph,Female,0,1.0
2505,Susan Wheeler,Male,0,1.0
35074,Mark Wilson,Female,0,1.0
3140,Kevin Ruiz,Female,0,0.0
17736,Kristin Richardson,Female,0,1.0
11292,Donna Martin,Male,0,0.0
37352,John Hernandez II,Male,0,0.0
35554,Christopher Baldwin,Male,1,1.0
41382,Shannon Newman,Female,0,0.0
5886,Laura Brown,Female,1,0.0
25562,Robert Hines,Female,0,1.0
37669,Joseph Kramer,Female,1,1.0
5334,Mariah Rodriguez,Male,0,1.0
668,Andrea Santos,Male,0,0.0
16370,Mary Payne,Female,0,1.0
18444,Lindsay Brown,Male,1,1.0
10874,Michelle Cook,Female,0,1.0
25905,Sarah White,Female,1,0.0
36236,Michael Price,Male,0,0.0
25440,Sara Marshall,Male,0,0.0
48236,Meghan Montgomery,Female,0,0.0
30227,Joseph Hunter MD,Male,0,0.0
40818,Richard Willis,Female,0,0.0
29144,Christopher Johnson,Male,1,1.0
21893,John Benjamin,Female,0,0.0
39620,Kenneth Kennedy,Female,0,1.0
858,Mrs. Elizabeth Brooks,Female,0,1.0
45897,Christopher Jackson,Male,0,0.0
23933,Christopher Hamilton,Female,1,1.0
16599,Christopher Harris,Male,0,1.0
25676,Alyssa Scott,Female,1,0.0
38898,Diana Melton,Female,0,0.0
4088,Denise Smith,Female,0,1.0
25720,Sarah Hogan,Male,0,1.0
42233,Samantha Cortez,Female,0,1.0
13389,Monica Ramos,Male,0,0.0
48573,Paul Campbell,Female,0,1.0
43747,Daniel Krueger,Male,0,1.0
40056,Lauren Peterson,Male,0,0.0
41042,Tonya Hawkins DDS,Male,0,0.0
16429,Robert Kelly,Male,0,0.0
11627,Shirley Edwards,Female,0,1.0
44663,Christopher Palmer,Female,0,1.0
26743,Cheryl Mayo,Female,0,0.0
17318,Connie Dudley,Female,0,1.0
33198,Eric Peterson,Female,1,0.0
18589,James Yoder,Male,0,0.0
42860,Kurt Petty,Male,0,1.0
31670,Jason Peters,Female,0,1.0
2583,Isabella Ball,Male,0,1.0
27706,Nicholas King,Male,0,0.0
12281,Lucas Williams,Male,0,0.0
37225,Amy Schaefer,Female,0,1.0
19522,Christopher Wilson,Female,0,0.0
21961,Sara Williams,Male,0,0.0
30594,Sally Gonzalez,Female,1,0.0
43614,Charles Shaw,Female,0,0.0
2205,Kimberly Sanders,Male,0,1.0
23478,Matthew Nelson,Female,0,0.0
23994,Kelly Daniels,Male,0,0.0
40174,Maria Williams,Male,0,1.0
36811,Laurie Hess,Male,0,1.0
7743,Mary Colon,Female,1,1.0
9952,Raymond Allen,Male,0,1.0
22889,Tanya Smith,Male,0,0.0
39669,Sarah Wolfe,Male,0,0.0
48799,Debra Jones,Male,0,1.0
34596,Charles Vega,Female,0,1.0
734,Kimberly Martinez,Male,0,0.0
23098,Wendy Williams,Male,0,0.0
8806,Mary Sanchez,Female,0,1.0
24506,Charles Ramirez,Female,0,1.0
18627,Kaitlyn Patterson,Female,1,0.0
14190,Brandy Williams,Female,1,0.0
45182,Larry Fuller,Female,0,0.0
29327,Heidi Blankenship,Female,0,0.0
48956,Michael Mccarthy,Male,0,0.0
1696,Sara Turner,Female,0,0.0
26891,Michael Beasley,Male,0,0.0
13092,Paige Sanchez,Female,1,0.0
27095,Lisa Ramirez,Male,0,1.0
4670,Sheryl Cruz,Female,0,1.0
5432,Jonathan Reed,Male,1,1.0
38922,Cynthia Davis,Female,0,1.0
5043,Trevor Morton,Female,0,1.0
3386,Richard James,Female,1,0.0
46574,Molly Arnold,Female,1,1.0
22244,Timothy Harding,Female,0,0.0
3448,Tara Rogers,Male,0,0.0
41899,Brooke Moore,Male,0,0.0
4806,Isabel Thomas,Male,0,0.0
25551,Ashley Cole,Male,0,0.0
29549,Jennifer Watson,Male,0,0.0
16466,Ashley Daniels,Male,1,1.0
47344,Jennifer Quinn,Female,0,0.0
34953,Jerry Welch,Male,0,0.0
39996,Lisa Anderson MD,Male,0,1.0
39116,Ashley Haynes,Male,0,0.0
38858,Emily Alvarez,Male,1,0.0
17980,Pedro Barrett,Male,0,0.0
40053,Tristan Hutchinson,Female,0,0.0
37124,Holly Hart,Female,0,1.0
6551,William Costa,Male,1,1.0
46626,Andre Guerra,Female,0,0.0
8168,Timothy Russell,Male,0,0.0
6011,Shelby Knight,Male,0,1.0
306,James Turner,Female,0,0.0
38913,Ronald Murphy II,Male,0,0.0
27546,Amber Roberts,Female,0,0.0
7573,Christina Hill,Male,0,0.0
23480,Jeanne Miller,Male,1,1.0
31737,Darius Wang,Female,0,0.0
24597,Megan Garcia,Male,0,1.0
46865,Kenneth Chen II,Female,1,0.0
34920,Justin Phillips,Male,0,0.0
14203,David Mcdonald,Male,0,1.0
13604,Marie Cooke,Female,0,1.0
29975,Melissa Watkins,Female,0,1.0
27510,Christina Johnston,Male,0,0.0
22668,Anthony Jackson,Female,1,1.0
2656,Kim Roberts,Male,0,0.0
1816,Jeanette Daniel,Female,1,1.0
13389,Monica Ramos,Male,0,1.0
45465,Patrick Baker,Female,0,0.0
32272,Mr. Joshua Carr,Female,0,1.0
35638,Kellie Atkinson,Female,0,1.0
12788,Patricia Thomas,Male,1,0.0
1157,Nancy Fritz,Female,1,1.0
43227,Brandon James,Female,0,0.0
5227,Megan Watson,Male,0,1.0
9698,Allison Werner,Male,0,1.0
8153,Jonathon Michael,Female,1,0.0
48073,Melissa King,Female,0,1.0
23768,Natasha Jones,Male,0,0.0
38714,Justin Lowe,Female,0,1.0
35769,Donald Mitchell,Male,0,1.0
16232,Carlos Williams,Male,0,0.0
41065,Jason Zuniga,Male,0,1.0
28433,Michael Hines,Male,0,0.0
41251,Eric Mercer,Male,0,0.0
41754,Amanda Smith,Female,0,1.0
20861,Eugene Watts,Male,0,0.0
10663,Shane Miller,Female,0,0.0
33768,Mary Lewis,Male,0,1.0
37310,David Donovan,Female,0,0.0
27636,Johnny Williams,Male,0,0.0
28207,Stephanie Bond,Female,0,1.0
46008,Douglas Hawkins,Male,0,0.0
40291,Benjamin Perkins,Female,0,0.0
38506,Cory Garcia,Male,1,1.0
45039,Christopher Villegas,Female,0,0.0
36321,Denise Ortiz,Female,1,0.0
40959,Tonya Dean,Female,0,0.0
22841,Shelby Johnson,Female,0,0.0
6951,Cheryl Braun,Female,0,0.0
33407,Rachel Rose,Male,1,1.0
26411,Thomas Singleton,Male,1,0.0
23392,April Mata,Male,0,1.0
16047,Leonard Blackburn,Male,0,0.0
44578,Bobby Keith,Female,0,0.0
30243,Robert Goodman,Male,1,0.0
19087,Alice Collins,Male,0,1.0
3655,Megan Strong,Female,0,1.0
41732,Antonio Estrada,Male,1,1.0
18690,Daniel Taylor,Female,0,1.0
2942,Albert Day,Female,0,0.0
12451,Amy Bowen,Male,0,0.0
4247,Laura Taylor,Female,0,1.0
3994,Tanya Patel,Male,0,0.0
11180,Eric Torres,Female,1,1.0
25406,Jonathan Smith,Male,0,1.0
34864,Michael Baird,Male,0,1.0
28629,Mr. Brandon Ruiz,Female,0,1.0
19896,Stephanie Gonzalez,Female,0,1.0
28575,Julie Williams,Male,0,1.0
33047,Daniel Berry,Female,1,0.0
24831,Michael Tate,Female,1,0.0
37173,Michael Blair,Male,0,0.0
41909,Jacob Le,Female,0,1.0
3788,Sarah Walker,Female,0,1.0
39795,Caitlin Stewart,Male,0,1.0
34085,Brian Baird,Female,0,1.0
26451,Allison Shepard,Male,0,0.0
47788,Andrew Thomas,Male,0,0.0
26711,Connie Mcfarland,Male,1,0.0
24011,Robert George,Female,0,1.0
38122,Leah Farley,Male,0,1.0
47993,John Anderson,Male,1,0.0
41066,Kim Mitchell,Female,1,1.0
46680,Edward Day,Male,0,0.0
47250,Paul Elliott,Male,0,0.0
39803,Jeanne Anderson,Female,0,1.0
6476,Meghan Lopez,Male,0,1.0
42981,Stacy Sanchez,Male,0,0.0
15103,Samantha Martinez,Male,0,0.0
43171,Kenneth Morrow,Male,1,0.0
29108,Erin Richardson,Female,0,0.0
1269,Brian Garcia,Female,0,0.0
42332,William Haynes,Female,1,0.0
43290,Jay Stephens,Male,0,0.0
6859,Tracy Perry,Female,1,1.0
26346,Natalie Morales,Female,0,0.0
37387,Jesse Hamilton,Male,0,1.0
44302,James Whitaker,Female,0,0.0
24278,Angela Jones,Female,0,0.0
18899,Sean Jacobs,Male,1,1.0
30662,Keith Medina,Male,0,0.0
20995,Brian Perez,Female,0,1.0
7901,Julie Martinez,Male,0,0.0
10147,Deborah Michael,Male,0,0.0
18346,Johnny Lewis DDS,Female,0,1.0
49594,Richard Wagner,Male,0,0.0
23445,Patrick Warren,Male,0,0.0
22316,Jordan Smith,Male,0,0.0
29465,Megan Tate,Female,0,0.0
41499,Robert Aguilar,Female,0,0.0
12274,Robert Smith,Male,0,0.0
54,Jennifer Matthews,Female,0,0.0
42642,Ralph Williams,Female,0,1.0
36058,Charles Matthews,Female,0,0.0
7562,Andrea Williams,Male,0,0.0
24161,Tammy Cherry,Male,0,0.0
2088,Robert Ayala,Male,0,1.0
25136,Donald Dunn,Male,0,1.0
48103,Vicki Mooney,Female,0,0.0
41860,George Ritter,Male,0,1.0
39423,Francisco Allen,Male,1,0.0
49974,Dr. James Lopez,Female,0,0.0
14462,Daniel Gates,Female,1,1.0
2713,Amber Williams,Female,1,0.0
45552,Melissa Williams,Female,0,1.0
6063,Stacey Willis,Female,0,0.0
37155,Johnathan Williams,Male,0,0.0
8759,Penny Downs,Female,0,1.0
22175,Joseph Turner,Male,0,1.0
12963,John Waller,Female,0,0.0
44096,Susan Peterson,Male,0,1.0
41999,Misty Hernandez,Male,0,0.0
30280,Jacqueline Carey,Female,0,1.0
13236,John Smith,Male,0,0.0
41891,Derek Martinez,Female,0,1.0
3380,Richard Moore,Male,0,0.0
4927,Pamela Stone,Female,0,1.0
23971,William Rodriguez,Female,0,0.0
13124,Aaron Cross,Male,1,1.0
34383,Edward Rogers,Male,0,1.0
14417,James Mccoy,Female,0,0.0
32998,Daniel Jones,Male,0,1.0
34326,Gregory Jordan,Male,0,0.0
26772,Amanda Moore,Female,0,0.0
20181,Christopher Pierce,Male,0,1.0
44715,Teresa Andrews,Female,0,0.0
2111,George Pham,Female,0,0.0
16541,Bobby Mccormick,Male,0,1.0
1457,Sean Sloan,Male,0,1.0
4777,Olivia Walsh,Female,0,1.0
22901,Benjamin Harris,Male,0,0.0
20176,Jason Scott,Female,0,0.0
34247,Dakota Sherman,Male,1,1.0
218,Mindy Pollard,Male,0,0.0
19256,Jennifer White,Female,0,1.0
17104,Ashley Day,Female,0,1.0
2188,Valerie Hanson,Female,0,1.0
16143,Leslie Hunt,Female,1,0.0
26380,Frank Brown,Female,0,0.0
1429,Kayla Gutierrez,Male,0,0.0
2220,Emily Powers,Male,0,1.0
34825,Brooke Johnson,Female,0,1.0
8150,Shari Clark,Female,1,0.0
22461,Vincent Lester,Male,0,1.0
15181,Eduardo Buckley,Female,0,1.0
4309,Sophia Murphy,Female,0,0.0
46570,Jeremiah Caldwell,Male,0,0.0
27699,Jimmy Coleman,Female,0,0.0
22050,Diane Baker,Female,0,0.0
36836,Thomas Fernandez,Male,0,1.0
37672,Kenneth Taylor,Male,0,0.0
45152,Gary Maynard,Female,0,0.0
31393,Nicole Clark,Male,0,1.0
44889,Julie Sanders,Male,0,1.0
49459,William Marks,Male,1,1.0
7830,Joshua Gonzalez,Male,0,0.0
31841,John Melendez,Male,0,1.0
12859,Allison Bennett,Female,0,1.0
27654,Steven Wong,Male,0,0.0
3313,William Miller,Female,1,0.0
41594,Mr. Robert Arias,Male,0,1.0
26544,William Baker,Female,0,1.0
6554,Suzanne Guzman,Female,1,0.0
21900,Todd Whitaker,Female,0,0.0
19642,Robert Davis,Male,1,1.0
43394,Shane Anderson,Male,1,0.0
42768,Jordan Wright,Female,1,1.0
15228,Sophia Watson,Male,0,1.0
45024,Frank Dalton,Female,0,0.0
37975,Nicole Wilson,Female,1,1.0
38962,Rodney Robertson,Male,0,1.0
27111,Megan Fitzgerald,Female,0,0.0
39683,Crystal Johnson,Male,1,1.0
13894,Donna Scott,Male,0,1.0
26513,Kimberly Robles,Male,0,0.0
7431,Micheal Jones,Male,0,0.0
13407,Derrick Douglas,Female,0,1.0
38453,Jessica Owens DDS,Male,0,0.0
9580,Kevin Buckley,Female,0,0.0
17735,Ryan Steele,Female,0,0.0
38484,Paul Henry,Female,0,0.0
25643,Zachary Whitaker,Male,1,1.0
48664,Christopher Riley,Male,0,1.0
4261,Maria Ward,Male,0,0.0
47502,Erin Peck,Male,0,1.0
23931,Isaac Robinson,Female,0,1.0
15520,Melissa Matthews,Female,0,1.0
11929,Dawn Moore,Male,0,1.0
376,Christopher Delgado,Male,0,0.0
7416,Justin Kennedy,Female,0,1.0
45716,Joseph Blair,Male,0,0.0
3262,Tyler Love,Female,0,1.0
49732,Richard Moreno,Male,0,0.0
31230,Willie Davis,Male,0,0.0
16493,Miguel Moore,Female,0,0.0
24069,Latoya Martinez,Male,0,1.0
